Index,StartTime,EndTime,FrameCnt,DiffTime,DateTime,iso,shutter,fnum,ev,ct,color_md,focal_len,latitude,longitude,rel_alt,abs_alt
174,"00:00:02,885","00:00:02,902",174,17,2023-02-07 15:11:13.363,140,1/800.0,2.8,0,5191,default,24.0,37.55984,126.93685,30.6,-7.338
175,"00:00:02,902","00:00:02,918",175,16,2023-02-07 15:11:13.382,140,1/800.0,2.8,0,5191,default,24.0,37.55984,126.93685,30.6,-7.338
176,"00:00:02,918","00:00:02,935",176,17,2023-02-07 15:11:13.397,140,1/800.0,2.8,0,5191,default,24.0,37.55984,126.93685,30.6,-7.338
177,"00:00:02,935","00:00:02,952",177,17,2023-02-07 15:11:13.417,140,1/800.0,2.8,0,5191,default,24.0,37.55984,126.93685,30.6,-7.338
178,"00:00:02,952","00:00:02,968",178,16,2023-02-07 15:11:13.431,140,1/800.0,2.8,0,5191,default,24.0,37.55984,126.93685,30.6,-7.338
179,"00:00:02,968","00:00:02,985",179,17,2023-02-07 15:11:13.449,140,1/800.0,2.8,0,5191,default,24.0,37.55984,126.93685,30.6,-7.338
180,"00:00:02,985","00:00:03,002",180,17,2023-02-07 15:11:13.463,140,1/800.0,2.8,0,5191,default,24.0,37.55984,126.93685,30.6,-7.338
181,"00:00:03,002","00:00:03,019",181,17,2023-02-07 15:11:13.482,140,1/800.0,2.8,0,5189,default,24.0,37.55984,126.93685,30.6,-7.338
182,"00:00:03,019","00:00:03,035",182,16,2023-02-07 15:11:13.497,140,1/800.0,2.8,0,5189,default,24.0,37.55984,126.93685,30.6,-7.338
183,"00:00:03,035","00:00:03,052",183,17,2023-02-07 15:11:13.516,140,1/800.0,2.8,0,5189,default,24.0,37.55984,126.93685,30.6,-7.338
184,"00:00:03,052","00:00:03,069",184,17,2023-02-07 15:11:13.530,140,1/800.0,2.8,0,5187,default,24.0,37.55984,126.93685,30.6,-7.338
185,"00:00:03,069","00:00:03,085",185,16,2023-02-07 15:11:13.549,140,1/800.0,2.8,0,5187,default,24.0,37.55984,126.93685,30.6,-7.338
186,"00:00:03,085","00:00:03,102",186,17,2023-02-07 15:11:13.563,140,1/800.0,2.8,0,5187,default,24.0,37.55984,126.93685,30.6,-7.338
187,"00:00:03,102","00:00:03,119",187,17,2023-02-07 15:11:13.583,140,1/800.0,2.8,0,5185,default,24.0,37.55984,126.93685,30.6,-7.338
188,"00:00:03,119","00:00:03,135",188,16,2023-02-07 15:11:13.598,140,1/800.0,2.8,0,5185,default,24.0,37.55984,126.93685,30.6,-7.338
189,"00:00:03,135","00:00:03,152",189,17,2023-02-07 15:11:13.616,140,1/800.0,2.8,0,5185,default,24.0,37.55984,126.93685,30.6,-7.338
190,"00:00:03,152","00:00:03,169",190,17,2023-02-07 15:11:13.630,140,1/800.0,2.8,0,5185,default,24.0,37.55984,126.93685,30.6,-7.338
191,"00:00:03,169","00:00:03,185",191,16,2023-02-07 15:11:13.649,140,1/800.0,2.8,0,5185,default,24.0,37.55984,126.93685,30.6,-7.338
192,"00:00:03,185","00:00:03,202",192,17,2023-02-07 15:11:13.663,140,1/800.0,2.8,0,5185,default,24.0,37.55984,126.93685,30.6,-7.338
193,"00:00:03,202","00:00:03,219",193,17,2023-02-07 15:11:13.683,140,1/800.0,2.8,0,5185,default,24.0,37.55984,126.93685,30.6,-7.338
194,"00:00:03,219","00:00:03,235",194,16,2023-02-07 15:11:13.698,140,1/800.0,2.8,0,5185,default,24.0,37.55984,126.93685,30.6,-7.338
195,"00:00:03,235","00:00:03,252",195,17,2023-02-07 15:11:13.716,140,1/800.0,2.8,0,5185,default,24.0,37.55984,126.93685,30.6,-7.338
196,"00:00:03,252","00:00:03,269",196,17,2023-02-07 15:11:13.730,140,1/800.0,2.8,0,5184,default,24.0,37.55984,126.93685,30.6,-7.338
197,"00:00:03,269","00:00:03,285",197,16,2023-02-07 15:11:13.749,140,1/800.0,2.8,0,5184,default,24.0,37.55984,126.93685,30.6,-7.338
198,"00:00:03,285","00:00:03,302",198,17,2023-02-07 15:11:13.764,140,1/800.0,2.8,0,5184,default,24.0,37.55984,126.93685,30.6,-7.338
199,"00:00:03,302","00:00:03,319",199,17,2023-02-07 15:11:13.784,140,1/800.0,2.8,0,5184,default,24.0,37.55984,126.93685,30.6,-7.338
200,"00:00:03,319","00:00:03,335",200,16,2023-02-07 15:11:13.797,140,1/800.0,2.8,0,5184,default,24.0,37.55984,126.93685,30.6,-7.338
201,"00:00:03,335","00:00:03,352",201,17,2023-02-07 15:11:13.816,140,1/800.0,2.8,0,5184,default,24.0,37.55984,126.93685,30.6,-7.338
202,"00:00:03,352","00:00:03,369",202,17,2023-02-07 15:11:13.831,140,1/800.0,2.8,0,5184,default,24.0,37.55984,126.93685,30.6,-7.338
203,"00:00:03,369","00:00:03,386",203,17,2023-02-07 15:11:13.849,140,1/800.0,2.8,0,5184,default,24.0,37.55984,126.93685,30.6,-7.338
204,"00:00:03,386","00:00:03,402",204,16,2023-02-07 15:11:13.864,140,1/800.0,2.8,0,5184,default,24.0,37.55984,126.93685,30.6,-7.338
205,"00:00:03,402","00:00:03,419",205,17,2023-02-07 15:11:13.883,140,1/800.0,2.8,0,5184,default,24.0,37.55984,126.93685,30.6,-7.338
206,"00:00:03,419","00:00:03,436",206,17,2023-02-07 15:11:13.897,140,1/800.0,2.8,0,5184,default,24.0,37.55984,126.93685,30.6,-7.338
207,"00:00:03,436","00:00:03,452",207,16,2023-02-07 15:11:13.916,140,1/800.0,2.8,0,5184,default,24.0,37.55984,126.93685,30.6,-7.338
208,"00:00:03,452","00:00:03,469",208,17,2023-02-07 15:11:13.932,140,1/800.0,2.8,0,5184,default,24.0,37.55984,126.93685,30.6,-7.338
209,"00:00:03,469","00:00:03,486",209,17,2023-02-07 15:11:13.950,140,1/800.0,2.8,0,5184,default,24.0,37.55984,126.93685,30.6,-7.338
210,"00:00:03,486","00:00:03,502",210,16,2023-02-07 15:11:13.964,140,1/800.0,2.8,0,5184,default,24.0,37.55984,126.93685,30.6,-7.338
211,"00:00:03,502","00:00:03,519",211,17,2023-02-07 15:11:13.983,140,1/800.0,2.8,0,5184,default,24.0,37.55984,126.93685,30.6,-7.338
212,"00:00:03,519","00:00:03,536",212,17,2023-02-07 15:11:13.998,140,1/800.0,2.8,0,5184,default,24.0,37.55984,126.93685,30.5,-7.438
213,"00:00:03,536","00:00:03,552",213,16,2023-02-07 15:11:14.016,140,1/800.0,2.8,0,5184,default,24.0,37.55984,126.93685,30.5,-7.438
214,"00:00:03,552","00:00:03,569",214,17,2023-02-07 15:11:14.031,140,1/800.0,2.8,0,5184,default,24.0,37.55984,126.93685,30.6,-7.338
215,"00:00:03,569","00:00:03,586",215,17,2023-02-07 15:11:14.050,140,1/800.0,2.8,0,5184,default,24.0,37.55984,126.93685,30.6,-7.338
216,"00:00:03,586","00:00:03,602",216,16,2023-02-07 15:11:14.064,140,1/800.0,2.8,0,5184,default,24.0,37.55984,126.93685,30.6,-7.338
217,"00:00:03,602","00:00:03,619",217,17,2023-02-07 15:11:14.083,140,1/800.0,2.8,0,5184,default,24.0,37.55984,126.93685,30.6,-7.338
218,"00:00:03,619","00:00:03,636",218,17,2023-02-07 15:11:14.097,140,1/800.0,2.8,0,5184,default,24.0,37.55984,126.93685,30.6,-7.338
219,"00:00:03,636","00:00:03,652",219,16,2023-02-07 15:11:14.116,140,1/800.0,2.8,0,5185,default,24.0,37.55984,126.93685,30.6,-7.338
220,"00:00:03,652","00:00:03,669",220,17,2023-02-07 15:11:14.130,140,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.6,-7.338
221,"00:00:03,669","00:00:03,686",221,17,2023-02-07 15:11:14.150,140,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.6,-7.338
222,"00:00:03,686","00:00:03,703",222,17,2023-02-07 15:11:14.164,140,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.6,-7.338
223,"00:00:03,703","00:00:03,719",223,16,2023-02-07 15:11:14.184,140,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.6,-7.338
224,"00:00:03,719","00:00:03,736",224,17,2023-02-07 15:11:14.198,140,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.6,-7.338
225,"00:00:03,736","00:00:03,753",225,17,2023-02-07 15:11:14.217,140,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.6,-7.338
226,"00:00:03,753","00:00:03,769",226,16,2023-02-07 15:11:14.231,140,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.5,-7.438
227,"00:00:03,769","00:00:03,786",227,17,2023-02-07 15:11:14.249,140,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.5,-7.438
228,"00:00:03,786","00:00:03,803",228,17,2023-02-07 15:11:14.264,140,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.5,-7.438
229,"00:00:03,803","00:00:03,819",229,16,2023-02-07 15:11:14.283,140,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.5,-7.438
230,"00:00:03,819","00:00:03,836",230,17,2023-02-07 15:11:14.298,140,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.5,-7.438
231,"00:00:03,836","00:00:03,853",231,17,2023-02-07 15:11:14.317,140,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.5,-7.438
232,"00:00:03,853","00:00:03,869",232,16,2023-02-07 15:11:14.331,140,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.5,-7.438
233,"00:00:03,869","00:00:03,886",233,17,2023-02-07 15:11:14.350,140,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.5,-7.438
234,"00:00:03,886","00:00:03,903",234,17,2023-02-07 15:11:14.364,140,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.5,-7.438
235,"00:00:03,903","00:00:03,919",235,16,2023-02-07 15:11:14.384,140,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.5,-7.438
236,"00:00:03,919","00:00:03,936",236,17,2023-02-07 15:11:14.398,140,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.5,-7.438
237,"00:00:03,936","00:00:03,953",237,17,2023-02-07 15:11:14.417,140,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.5,-7.438
238,"00:00:03,953","00:00:03,969",238,16,2023-02-07 15:11:14.431,150,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.5,-7.438
239,"00:00:03,969","00:00:03,986",239,17,2023-02-07 15:11:14.450,150,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.5,-7.438
240,"00:00:03,986","00:00:04,003",240,17,2023-02-07 15:11:14.465,150,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.5,-7.438
241,"00:00:04,003","00:00:04,020",241,17,2023-02-07 15:11:14.484,150,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.5,-7.438
242,"00:00:04,020","00:00:04,036",242,16,2023-02-07 15:11:14.498,150,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.5,-7.438
243,"00:00:04,036","00:00:04,053",243,17,2023-02-07 15:11:14.516,150,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.5,-7.438
244,"00:00:04,053","00:00:04,070",244,17,2023-02-07 15:11:14.531,150,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.5,-7.438
245,"00:00:04,070","00:00:04,086",245,16,2023-02-07 15:11:14.550,150,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.5,-7.438
246,"00:00:04,086","00:00:04,103",246,17,2023-02-07 15:11:14.564,150,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.5,-7.438
247,"00:00:04,103","00:00:04,120",247,17,2023-02-07 15:11:14.584,150,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.5,-7.438
248,"00:00:04,120","00:00:04,136",248,16,2023-02-07 15:11:14.598,150,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.5,-7.438
249,"00:00:04,136","00:00:04,153",249,17,2023-02-07 15:11:14.617,150,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.5,-7.438
250,"00:00:04,153","00:00:04,170",250,17,2023-02-07 15:11:14.632,150,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.5,-7.438
251,"00:00:04,170","00:00:04,186",251,16,2023-02-07 15:11:14.651,150,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.5,-7.438
252,"00:00:04,186","00:00:04,203",252,17,2023-02-07 15:11:14.665,150,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.5,-7.438
253,"00:00:04,203","00:00:04,220",253,17,2023-02-07 15:11:14.684,150,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.5,-7.438
254,"00:00:04,220","00:00:04,236",254,16,2023-02-07 15:11:14.698,150,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.5,-7.438
255,"00:00:04,236","00:00:04,253",255,17,2023-02-07 15:11:14.717,150,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.5,-7.438
256,"00:00:04,253","00:00:04,270",256,17,2023-02-07 15:11:14.732,150,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.5,-7.438
257,"00:00:04,270","00:00:04,286",257,16,2023-02-07 15:11:14.751,150,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.5,-7.438
258,"00:00:04,286","00:00:04,303",258,17,2023-02-07 15:11:14.765,150,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.5,-7.438
259,"00:00:04,303","00:00:04,320",259,17,2023-02-07 15:11:14.784,150,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.5,-7.438
260,"00:00:04,320","00:00:04,336",260,16,2023-02-07 15:11:14.798,150,1/800.0,2.8,0,5186,default,24.0,37.55984,126.93685,30.5,-7.438
261,"00:00:04,336","00:00:04,353",261,17,2023-02-07 15:11:14.817,150,1/800.0,2.8,0,5187,default,24.0,37.55984,126.93685,30.5,-7.438
262,"00:00:04,353","00:00:04,370",262,17,2023-02-07 15:11:14.833,150,1/800.0,2.8,0,5187,default,24.0,37.55984,126.93685,30.5,-7.438
263,"00:00:04,370","00:00:04,387",263,17,2023-02-07 15:11:14.850,150,1/800.0,2.8,0,5187,default,24.0,37.55984,126.93685,30.5,-7.438
264,"00:00:04,387","00:00:04,403",264,16,2023-02-07 15:11:14.865,150,1/800.0,2.8,0,5188,default,24.0,37.55984,126.93685,30.5,-7.438
265,"00:00:04,403","00:00:04,420",265,17,2023-02-07 15:11:14.884,150,1/800.0,2.8,0,5189,default,24.0,37.55984,126.93685,30.5,-7.438
266,"00:00:04,420","00:00:04,437",266,17,2023-02-07 15:11:14.898,150,1/800.0,2.8,0,5189,default,24.0,37.55984,126.93685,30.5,-7.438
267,"00:00:04,437","00:00:04,453",267,16,2023-02-07 15:11:14.918,150,1/800.0,2.8,0,5189,default,24.0,37.55984,126.93685,30.5,-7.438
268,"00:00:04,453","00:00:04,470",268,17,2023-02-07 15:11:14.932,150,1/800.0,2.8,0,5189,default,24.0,37.55984,126.93685,30.5,-7.438
269,"00:00:04,470","00:00:04,487",269,17,2023-02-07 15:11:14.951,150,1/800.0,2.8,0,5189,default,24.0,37.55984,126.93685,30.5,-7.438
270,"00:00:04,487","00:00:04,503",270,16,2023-02-07 15:11:14.965,150,1/800.0,2.8,0,5189,default,24.0,37.55984,126.93685,30.5,-7.438
271,"00:00:04,503","00:00:04,520",271,17,2023-02-07 15:11:14.985,150,1/800.0,2.8,0,5191,default,24.0,37.55984,126.93685,30.5,-7.438
272,"00:00:04,520","00:00:04,537",272,17,2023-02-07 15:11:14.999,150,1/800.0,2.8,0,5191,default,24.0,37.55984,126.93685,30.5,-7.438
273,"00:00:04,537","00:00:04,553",273,16,2023-02-07 15:11:15.017,150,1/800.0,2.8,0,5191,default,24.0,37.55984,126.93685,30.5,-7.438
274,"00:00:04,553","00:00:04,570",274,17,2023-02-07 15:11:15.032,150,1/800.0,2.8,0,5191,default,24.0,37.55984,126.93685,30.5,-7.438
275,"00:00:04,570","00:00:04,587",275,17,2023-02-07 15:11:15.050,150,1/800.0,2.8,0,5191,default,24.0,37.55984,126.93685,30.5,-7.438
276,"00:00:04,587","00:00:04,603",276,16,2023-02-07 15:11:15.065,150,1/800.0,2.8,0,5191,default,24.0,37.55984,126.93685,30.5,-7.438
277,"00:00:04,603","00:00:04,620",277,17,2023-02-07 15:11:15.084,150,1/800.0,2.8,0,5193,default,24.0,37.55984,126.93685,30.5,-7.438
278,"00:00:04,620","00:00:04,637",278,17,2023-02-07 15:11:15.098,150,1/800.0,2.8,0,5193,default,24.0,37.55984,126.93685,30.5,-7.438
279,"00:00:04,637","00:00:04,653",279,16,2023-02-07 15:11:15.117,150,1/800.0,2.8,0,5194,default,24.0,37.55984,126.93685,30.5,-7.438
280,"00:00:04,653","00:00:04,670",280,17,2023-02-07 15:11:15.132,150,1/800.0,2.8,0,5195,default,24.0,37.55984,126.93685,30.5,-7.438
281,"00:00:04,670","00:00:04,687",281,17,2023-02-07 15:11:15.151,150,1/800.0,2.8,0,5195,default,24.0,37.55984,126.93685,30.5,-7.438
282,"00:00:04,687","00:00:04,704",282,17,2023-02-07 15:11:15.165,150,1/800.0,2.8,0,5195,default,24.0,37.55984,126.93685,30.5,-7.438
283,"00:00:04,704","00:00:04,720",283,16,2023-02-07 15:11:15.185,150,1/800.0,2.8,0,5195,default,24.0,37.55984,126.93685,30.5,-7.438
284,"00:00:04,720","00:00:04,737",284,17,2023-02-07 15:11:15.199,150,1/800.0,2.8,0,5195,default,24.0,37.55984,126.93685,30.5,-7.438
285,"00:00:04,737","00:00:04,754",285,17,2023-02-07 15:11:15.218,150,1/800.0,2.8,0,5195,default,24.0,37.55984,126.93685,30.5,-7.438
286,"00:00:04,754","00:00:04,770",286,16,2023-02-07 15:11:15.232,140,1/800.0,2.8,0,5195,default,24.0,37.55984,126.93685,30.5,-7.438
287,"00:00:04,770","00:00:04,787",287,17,2023-02-07 15:11:15.252,140,1/800.0,2.8,0,5195,default,24.0,37.55984,126.93685,30.5,-7.438
288,"00:00:04,787","00:00:04,804",288,17,2023-02-07 15:11:15.265,140,1/800.0,2.8,0,5195,default,24.0,37.55984,126.93685,30.5,-7.438
289,"00:00:04,804","00:00:04,820",289,16,2023-02-07 15:11:15.284,140,1/800.0,2.8,0,5195,default,24.0,37.55984,126.93685,30.5,-7.438
290,"00:00:04,820","00:00:04,837",290,17,2023-02-07 15:11:15.299,140,1/800.0,2.8,0,5195,default,24.0,37.55984,126.93685,30.5,-7.438
291,"00:00:04,837","00:00:04,854",291,17,2023-02-07 15:11:15.318,140,1/800.0,2.8,0,5195,default,24.0,37.55984,126.93685,30.5,-7.438
292,"00:00:04,854","00:00:04,870",292,16,2023-02-07 15:11:15.332,140,1/800.0,2.8,0,5196,default,24.0,37.55984,126.93685,30.6,-7.338
293,"00:00:04,870","00:00:04,887",293,17,2023-02-07 15:11:15.351,140,1/800.0,2.8,0,5196,default,24.0,37.55984,126.93685,30.6,-7.338
294,"00:00:04,887","00:00:04,904",294,17,2023-02-07 15:11:15.366,140,1/800.0,2.8,0,5196,default,24.0,37.55984,126.93685,30.6,-7.338
295,"00:00:04,904","00:00:04,920",295,16,2023-02-07 15:11:15.386,140,1/800.0,2.8,0,5197,default,24.0,37.55984,126.93685,30.6,-7.338
296,"00:00:04,920","00:00:04,937",296,17,2023-02-07 15:11:15.399,140,1/800.0,2.8,0,5197,default,24.0,37.55984,126.93685,30.6,-7.338
297,"00:00:04,937","00:00:04,954",297,17,2023-02-07 15:11:15.418,140,1/800.0,2.8,0,5197,default,24.0,37.55984,126.93685,30.6,-7.338
298,"00:00:04,954","00:00:04,970",298,16,2023-02-07 15:11:15.433,140,1/800.0,2.8,0,5197,default,24.0,37.55984,126.93685,30.6,-7.338
299,"00:00:04,970","00:00:04,987",299,17,2023-02-07 15:11:15.451,140,1/800.0,2.8,0,5197,default,24.0,37.55984,126.93685,30.6,-7.338
300,"00:00:04,987","00:00:05,004",300,17,2023-02-07 15:11:15.465,140,1/800.0,2.8,0,5197,default,24.0,37.55984,126.93685,30.6,-7.338
301,"00:00:05,004","00:00:05,021",301,17,2023-02-07 15:11:15.484,140,1/800.0,2.8,0,5197,default,24.0,37.55984,126.93685,30.6,-7.338
302,"00:00:05,021","00:00:05,037",302,16,2023-02-07 15:11:15.499,140,1/800.0,2.8,0,5197,default,24.0,37.55984,126.93685,30.6,-7.338
303,"00:00:05,037","00:00:05,054",303,17,2023-02-07 15:11:15.518,140,1/800.0,2.8,0,5197,default,24.0,37.55984,126.93685,30.6,-7.338
304,"00:00:05,054","00:00:05,071",304,17,2023-02-07 15:11:15.533,140,1/800.0,2.8,0,5197,default,24.0,37.55984,126.93685,30.6,-7.338
305,"00:00:05,071","00:00:05,087",305,16,2023-02-07 15:11:15.551,140,1/800.0,2.8,0,5197,default,24.0,37.55984,126.93685,30.6,-7.338
306,"00:00:05,087","00:00:05,104",306,17,2023-02-07 15:11:15.566,140,1/800.0,2.8,0,5197,default,24.0,37.55984,126.93685,30.6,-7.338
307,"00:00:05,104","00:00:05,121",307,17,2023-02-07 15:11:15.585,140,1/800.0,2.8,0,5195,default,24.0,37.55984,126.93685,30.6,-7.338
308,"00:00:05,121","00:00:05,137",308,16,2023-02-07 15:11:15.599,140,1/800.0,2.8,0,5195,default,24.0,37.55984,126.93685,30.6,-7.338
309,"00:00:05,137","00:00:05,154",309,17,2023-02-07 15:11:15.619,140,1/800.0,2.8,0,5194,default,24.0,37.55984,126.93685,30.6,-7.338
310,"00:00:05,154","00:00:05,171",310,17,2023-02-07 15:11:15.633,140,1/800.0,2.8,0,5193,default,24.0,37.55984,126.93685,30.6,-7.338
311,"00:00:05,171","00:00:05,187",311,16,2023-02-07 15:11:15.651,140,1/800.0,2.8,0,5193,default,24.0,37.55984,126.93685,30.6,-7.338
312,"00:00:05,187","00:00:05,204",312,17,2023-02-07 15:11:15.666,140,1/800.0,2.8,0,5193,default,24.0,37.55984,126.93685,30.6,-7.338
313,"00:00:05,204","00:00:05,221",313,17,2023-02-07 15:11:15.685,140,1/800.0,2.8,0,5193,default,24.0,37.55984,126.93685,30.6,-7.338
314,"00:00:05,221","00:00:05,237",314,16,2023-02-07 15:11:15.699,150,1/800.0,2.8,0,5193,default,24.0,37.55984,126.93685,30.6,-7.338
315,"00:00:05,237","00:00:05,254",315,17,2023-02-07 15:11:15.719,150,1/800.0,2.8,0,5193,default,24.0,37.55984,126.93685,30.6,-7.338
316,"00:00:05,254","00:00:05,271",316,17,2023-02-07 15:11:15.732,150,1/800.0,2.8,0,5193,default,24.0,37.55984,126.93685,30.6,-7.338
317,"00:00:05,271","00:00:05,287",317,16,2023-02-07 15:11:15.751,150,1/800.0,2.8,0,5193,default,24.0,37.55984,126.93685,30.6,-7.338
318,"00:00:05,287","00:00:05,304",318,17,2023-02-07 15:11:15.766,150,1/800.0,2.8,0,5193,default,24.0,37.55984,126.93685,30.6,-7.338
319,"00:00:05,304","00:00:05,321",319,17,2023-02-07 15:11:15.785,150,1/800.0,2.8,0,5193,default,24.0,37.55984,126.93685,30.6,-7.338
320,"00:00:05,321","00:00:05,337",320,16,2023-02-07 15:11:15.799,150,1/800.0,2.8,0,5193,default,24.0,37.55984,126.93685,30.6,-7.338
321,"00:00:05,337","00:00:05,354",321,17,2023-02-07 15:11:15.819,150,1/800.0,2.8,0,5195,default,24.0,37.55984,126.93685,30.6,-7.338
322,"00:00:05,354","00:00:05,371",322,17,2023-02-07 15:11:15.833,150,1/800.0,2.8,0,5195,default,24.0,37.55984,126.93685,30.6,-7.338
323,"00:00:05,371","00:00:05,388",323,17,2023-02-07 15:11:15.852,150,1/800.0,2.8,0,5195,default,24.0,37.55984,126.93685,30.6,-7.338
324,"00:00:05,388","00:00:05,404",324,16,2023-02-07 15:11:15.866,150,1/800.0,2.8,0,5196,default,24.0,37.55984,126.93685,30.6,-7.338
325,"00:00:05,404","00:00:05,421",325,17,2023-02-07 15:11:15.885,150,1/800.0,2.8,0,5197,default,24.0,37.55984,126.93685,30.6,-7.338
326,"00:00:05,421","00:00:05,438",326,17,2023-02-07 15:11:15.899,150,1/800.0,2.8,0,5197,default,24.0,37.55984,126.93685,30.6,-7.338
327,"00:00:05,438","00:00:05,454",327,16,2023-02-07 15:11:15.919,150,1/800.0,2.8,0,5199,default,24.0,37.55984,126.93685,30.6,-7.338
328,"00:00:05,454","00:00:05,471",328,17,2023-02-07 15:11:15.933,150,1/800.0,2.8,0,5199,default,24.0,37.55984,126.93685,30.6,-7.338
329,"00:00:05,471","00:00:05,488",329,17,2023-02-07 15:11:15.951,150,1/800.0,2.8,0,5199,default,24.0,37.55984,126.93685,30.6,-7.338
330,"00:00:05,488","00:00:05,504",330,16,2023-02-07 15:11:15.966,150,1/800.0,2.8,0,5200,default,24.0,37.55984,126.93685,30.6,-7.338
331,"00:00:05,504","00:00:05,521",331,17,2023-02-07 15:11:15.985,150,1/800.0,2.8,0,5201,default,24.0,37.55984,126.93685,30.6,-7.338
332,"00:00:05,521","00:00:05,538",332,17,2023-02-07 15:11:15.999,150,1/800.0,2.8,0,5201,default,24.0,37.55984,126.93685,30.6,-7.338
333,"00:00:05,538","00:00:05,554",333,16,2023-02-07 15:11:16.019,150,1/800.0,2.8,0,5201,default,24.0,37.55984,126.93685,30.6,-7.338
334,"00:00:05,554","00:00:05,571",334,17,2023-02-07 15:11:16.033,150,1/800.0,2.8,0,5201,default,24.0,37.55984,126.93685,30.6,-7.338
335,"00:00:05,571","00:00:05,588",335,17,2023-02-07 15:11:16.051,150,1/800.0,2.8,0,5201,default,24.0,37.55984,126.93685,30.6,-7.338
336,"00:00:05,588","00:00:05,604",336,16,2023-02-07 15:11:16.066,150,1/800.0,2.8,0,5201,default,24.0,37.55984,126.93685,30.6,-7.338
337,"00:00:05,604","00:00:05,621",337,17,2023-02-07 15:11:16.086,150,1/800.0,2.8,0,5201,default,24.0,37.55984,126.93685,30.6,-7.338
338,"00:00:05,621","00:00:05,638",338,17,2023-02-07 15:11:16.100,150,1/800.0,2.8,0,5201,default,24.0,37.55984,126.93685,30.6,-7.338
339,"00:00:05,638","00:00:05,654",339,16,2023-02-07 15:11:16.119,150,1/800.0,2.8,0,5201,default,24.0,37.55984,126.93685,30.6,-7.338
340,"00:00:05,654","00:00:05,671",340,17,2023-02-07 15:11:16.133,150,1/800.0,2.8,0,5201,default,24.0,37.55984,126.93685,30.6,-7.338
341,"00:00:05,671","00:00:05,688",341,17,2023-02-07 15:11:16.152,150,1/800.0,2.8,0,5201,default,24.0,37.55984,126.93685,30.6,-7.338
342,"00:00:05,688","00:00:05,705",342,17,2023-02-07 15:11:16.166,150,1/800.0,2.8,0,5201,default,24.0,37.55984,126.93685,30.6,-7.338
